1504734193401618459,1504734193401618459,2022-03-18 09:19:22 Hora estándar romance,2022-03-18,09:19:22,+0200,1162694149956603904,thebridge_tech,The Bridge,,"¡Comenzamos el #Desafiodetripulaciones ⚔ de la promo full time de noviembre! El tema de los proyectos: el #coliving, con la colaboración de @TheFringeLABS  ¡No te pierdas las web apps que han creado! 🔴EN DIRECTO  https://t.co/PepMdUmCMu",es,"[{'screen_name': 'thefringelabs', 'name': 'thefringe/labs', 'id': '1402182570314539009'}]",['https://www.youtube.com/watch?v=zFVAsZhiMtc'],[],0,4,5,"['desafiodetripulaciones', 'coliving']",[],https://twitter.com/TheBridge_Tech/status/1504734193401618459,False,,0,,,,,,,,[],,,,
1504525515247472649,1504525515247472649,2022-03-17 19:30:10 Hora estándar romance,2022-03-17,19:30:10,+0200,1941897590,coursereport,Course Report,,"🎉 Congrats to @simplilearn, @TheBridge_Tech, @thinkful, and @udacity who made it on our list of the 14 Best Digital Marketing Bootcamps of 2022!  https://t.co/tgUf4qX2DX  https://t.co/MIhFTrM9lA",en,"[{'screen_name': 'simplilearn', 'name': 'simplilearn.com', 'id': '85995990'}, {'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}, {'screen_name': 'thinkful', 'name': 'thinkful', 'id': '994394408'}, {'screen_name': 'udacity', 'name': 'udacity', 'id': '326912209'}]",['https://bit.ly/best-digital-marketing-bootcamps'],['https://pbs.twimg.com/media/FOEl-73XoAUggIh.jpg'],0,0,0,[],[],https://twitter.com/CourseReport/status/1504525515247472649,False,,1,https://pbs.twimg.com/media/FOEl-73XoAUggIh.jpg,,,,,,,[],,,,
1504416870526590977,1504416870526590977,2022-03-17 12:18:27 Hora estándar romance,2022-03-17,12:18:27,+0200,1162694149956603904,thebridge_tech,The Bridge,,"Más de 300.000 expertos en #ciberseguridad se han unido en una especie de ""ejército IT"" en Ucrania para llevar a cabo ataques informáticos contra infraestructuras y empresas rusas 👾🔓 https://t.co/CERWGVqWQw",es,[],['https://bit.ly/360oYeT'],[],0,0,0,['ciberseguridad'],[],https://twitter.com/TheBridge_Tech/status/1504416870526590977,False,,0,,,,,,,,[],,,,
1504380116792664064,1504380116792664064,2022-03-17 09:52:24 Hora estándar romance,2022-03-17,09:52:24,+0200,209496112,carlosguardiola,Carlos L. Guardiola,,"En 2021, las instituciones que forman profesionales digitales con modelos de Bootcamp prepararon a más personas que el 94% de las universidades españolas @Adalab_Digital @TheBridge_Tech @ironhack  https://t.co/zyzeLrNdLo",es,"[{'screen_name': 'adalab_digital', 'name': 'adalab', 'id': '761153947990097920'}, {'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}, {'screen_name': 'ironhack', 'name': 'ironhack', 'id': '1551130856'}]",[],['https://pbs.twimg.com/tweet_video_thumb/FOChvCeXoAEOFcv.jpg'],1,0,5,[],[],https://twitter.com/carlosguardiola/status/1504380116792664064,False,,1,https://pbs.twimg.com/tweet_video_thumb/FOChvCeXoAEOFcv.jpg,,,,,,,[],,,,
1503808574987935757,1503808574987935757,2022-03-15 20:01:18 Hora estándar romance,2022-03-15,20:01:18,+0200,1941897590,coursereport,Course Report,,"🔐 We've combed through student &amp; alumni reviews to find the 17 Best Cyber Security Bootcamps of 2022, including @Level_Effect, @nexgent, @simplilearn, @Springboard, and @TheBridge_Tech!   https://t.co/t9VCetS80T  https://t.co/uhS3m8KSBT",en,"[{'screen_name': 'level_effect', 'name': 'level effect, llc.', 'id': '925960175181320192'}, {'screen_name': 'nexgent', 'name': 'nexgent', 'id': '48198681'}, {'screen_name': 'simplilearn', 'name': 'simplilearn.com', 'id': '85995990'}, {'screen_name': 'springboard', 'name': 'springboard', 'id': '1533654390'}, {'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",['https://bit.ly/Best-Cyber-Security-Bootcamps'],['https://pbs.twimg.com/media/FN6Z7hDWYAEqklW.jpg'],0,2,3,[],[],https://twitter.com/CourseReport/status/1503808574987935757,False,,1,https://pbs.twimg.com/media/FN6Z7hDWYAEqklW.jpg,,,,,,,[],,,,
1503513313648463877,1491801710729195524,2022-03-15 00:28:02 Hora estándar romance,2022-03-15,00:28:02,+0200,295720842,soyelsimo,Pep Iberico,,@PICKYUAN @TheBridge_Tech @PagePersonnel Yo por experiencia te diría que busques otra escuela. Cuando las cosas funcionan bien todo muy bonito ahora cuando no… no hacen nada y te dicen que esto es lo que hay 😅🤦‍♂️,es,[],[],[],0,0,0,[],[],https://twitter.com/soyelsimo/status/1503513313648463877,False,,0,,,,,,,,"[{'screen_name': 'PICKYUAN', 'name': 'PICKY', 'id': '414032513'}, {'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'PagePersonnel', 'name': 'Page Personnel FR', 'id': '15998326'}]",,,,
1503409219789328384,1503409219789328384,2022-03-14 17:34:24 Hora estándar romance,2022-03-14,17:34:24,+0200,1162694149956603904,thebridge_tech,The Bridge,,¡Muy contentos por todos ellos! 100% empleabilidad en la promoción de junio. Gracias desde @TheBridge_Tech por confiar y ponerlo todo tan fácil ¡Felicidades! #fullstackdevelopers #datascientists #digitalmarketers #uxuidesigners #cybersecurityanalysts 🎯💼  https://t.co/R0eGi9QXv5,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],['https://pbs.twimg.com/media/FN0twcQXwAMtuDo.jpg'],0,1,3,"['fullstackdevelopers', 'datascientists', 'digitalmarketers', 'uxuidesigners', 'cybersecurityanalysts']",[],https://twitter.com/TheBridge_Tech/status/1503409219789328384,False,,1,https://pbs.twimg.com/media/FN0twcQXwAMtuDo.jpg,,,,,,,[],,,,
1502360507365400587,1502360507365400587,2022-03-11 20:07:12 Hora estándar romance,2022-03-11,20:07:12,+0200,1162694149956603904,thebridge_tech,The Bridge,,"👾La #ciberseguridad, más necesaria que nunca.  El #sectortecnológico pide más financiación y formación de profesionales para evitar ataques a sectores claves para la economía como energía, finanzas y transporte 🔒  https://t.co/OxY8JpRavS",es,[],['https://bit.ly/3vUQrJm'],[],0,0,0,"['ciberseguridad', 'sectortecnológico']",[],https://twitter.com/TheBridge_Tech/status/1502360507365400587,False,,0,,,,,,,,[],,,,
1502195577584500740,1502195577584500740,2022-03-11 09:11:49 Hora estándar romance,2022-03-11,09:11:49,+0200,1162694149956603904,thebridge_tech,The Bridge,,¿Algún identificado en la sala? 😂  #desarrolloweb #css #fullstackdeveloper,es,[],[],[],0,0,0,"['desarrolloweb', 'css', 'fullstackdeveloper']",[],https://twitter.com/TheBridge_Tech/status/1502195577584500740,False,https://twitter.com/dinaelurdaneta/status/1501901625241346048,0,,,,,,,,[],,,,
1501543878692073472,1501530641610989581,2022-03-09 14:02:12 Hora estándar romance,2022-03-09,14:02:12,+0200,1162694149956603904,thebridge_tech,The Bridge,,Faltan por salir las listas de #UXUIProductDesign #DataScience y #DesarrolloWebFullStack ¡Sería estupendo volver a aparecer!,es,[],[],[],1,0,2,"['uxuiproductdesign', 'datascience', 'desarrollowebfullstack']",[],https://twitter.com/TheBridge_Tech/status/1501543878692073472,False,,0,,,,,,,,[],,,,
1501530641610989581,1501530641610989581,2022-03-09 13:09:36 Hora estándar romance,2022-03-09,13:09:36,+0200,1162694149956603904,thebridge_tech,The Bridge,,¡El #bootcamp de #Ciberseguridad de @TheBridge_Tech vuelve a estar entre los mejores bootcamps del mundo! Y este año también nos estrenamos con el de #DigitalMarketingOps que entra por primera vez en la lista de #CourseReport! Una súper noticia👏👏¡Gracias a todos! #bestbootcamps  https://t.co/3xShvybDST,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",[],['https://pbs.twimg.com/media/FNaBPmiXEAYINgw.jpg'],1,2,2,"['bootcamp', 'ciberseguridad', 'digitalmarketingops', 'coursereport', 'bestbootcamps']",[],https://twitter.com/TheBridge_Tech/status/1501530641610989581,False,,1,https://pbs.twimg.com/media/FNaBPmiXEAYINgw.jpg,,,,,,,[],,,,
1500124541137428490,1500124541137428490,2022-03-05 16:02:16 Hora estándar romance,2022-03-05,16:02:16,+0200,363153431,pablooliete,Pablo Oliete,,Día para agradecer a @TheBridge_Tech y @Glovo_ES la oportunidad que han dado a estos dos cracks para formarse con @codeorg en programación por bloques en un curso de 48 horas de duración. Bravo 🙌  🔝🦸🏻‍♂️🦸🏻‍♀️🏭🇪🇸  https://t.co/ZTCrroHQTc,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}, {'screen_name': 'glovo_es', 'name': 'glovo', 'id': '2744744882'}, {'screen_name': 'codeorg', 'name': 'code.org', 'id': '850107536'}]",[],['https://pbs.twimg.com/media/FNGDUSmWQAIi38N.jpg'],0,0,13,[],[],https://twitter.com/pablooliete/status/1500124541137428490,False,,1,https://pbs.twimg.com/media/FNGDUSmWQAIi38N.jpg,,,,,,,[],,,,
1499397980704546831,1499397980704546831,2022-03-03 15:55:10 Hora estándar romance,2022-03-03,15:55:10,+0200,742380996688023552,poder_liderazgo,@Poderyliderazgo.cl,,[Opinión] Por más mujeres líderes en tecnología  https://t.co/FqVeFL1ljq  https://t.co/SFOFIEv1Uo @TheBridge_Tech  https://t.co/kBo9xGdGrU,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]","['https://www.poderyliderazgo.cl/opinion-por-mas-mujeres-lideres-en-tecnologia/', 'https://www.poderyliderazgo.cl/wp-content/uploads/2022/03/Melissa-Pairazaman.png']",['https://pbs.twimg.com/media/FM7uhGmVEAQJNb-.png'],0,0,0,[],[],https://twitter.com/Poder_Liderazgo/status/1499397980704546831,False,,1,https://pbs.twimg.com/media/FM7uhGmVEAQJNb-.png,,,,,,,[],,,,
1499397820410851332,1499397820410851332,2022-03-03 15:54:32 Hora estándar romance,2022-03-03,15:54:32,+0200,742380996688023552,poder_liderazgo,@Poderyliderazgo.cl,,[Opinión] Por más mujeres líderes en tecnología -  https://t.co/FqVeFL1ljq @TheBridge_Tech  https://t.co/TE5sXsBaAT,es,"[{'screen_name': 'thebridge_tech', 'name': 'the bridge', 'id': '1162694149956603904'}]",['https://www.poderyliderazgo.cl/opinion-por-mas-mujeres-lideres-en-tecnologia/'],['https://pbs.twimg.com/media/FM7uXu8UUAM0_IM.png'],0,0,0,[],[],https://twitter.com/Poder_Liderazgo/status/1499397820410851332,False,,1,https://pbs.twimg.com/media/FM7uXu8UUAM0_IM.png,,,,,,,[],,,,
1499395478563155968,1491801710729195524,2022-03-03 15:45:14 Hora estándar romance,2022-03-03,15:45:14,+0200,1162694149956603904,thebridge_tech,The Bridge,,"@PICKYUAN @PagePersonnel Sentimos mucho el fallo técnico. Revisaremos que pudo pasar, pueden conectarse a próximos eventos o contactarnos si quieren más información sobre la escuela llamar al 919 01 72 57 ¡Gracias!",es,[],[],[],0,0,1,[],[],https://twitter.com/TheBridge_Tech/status/1499395478563155968,False,,0,,,,,,,,"[{'screen_name': 'PICKYUAN', 'name': 'PICKY', 'id': '414032513'}, {'screen_name': 'PagePersonnel', 'name': 'Page Personnel FR', 'id': '15998326'}]",,,,
1499088433293185033,1491801710729195524,2022-03-02 19:25:08 Hora estándar romance,2022-03-02,19:25:08,+0200,414032513,pickyuan,PICKY,,"@TheBridge_Tech @PagePersonnel Mi hijo y yo nos apuntamos con muchos días de antelación Hoy a las 7 nos conectamos y aparece el mensaje ""Enlace caducado"": no nos hemos podido conectar Es una pena que, además de tener que recurrir a lo on-line, con la frialdad que supone, ocurran estos fallos técnicos Muy mal",es,[],[],[],2,0,0,[],[],https://twitter.com/PICKYUAN/status/1499088433293185033,False,,0,,,,,,,,"[{'screen_name': 'TheBridge_Tech', 'name': 'The Bridge', 'id': '1162694149956603904'}, {'screen_name': 'PagePersonnel', 'name': 'Page Personnel FR', 'id': '15998326'}]",,,,
1498939760462630913,1498939760462630913,2022-03-02 09:34:22 Hora estándar romance,2022-03-02,09:34:22,+0200,1162694149956603904,thebridge_tech,The Bridge,,"¡Empezamos el 21 de marzo en #Sevilla! No te puedes perder este taller de empleabilidad con el que arrancamos 🚀 Entradas:  https://t.co/91M74qEah2 📅Hoy a las 19h 📍C/Isabela 1, Sevilla @ENCamaraSevilla  https://t.co/euWktCKqYp",es,"[{'screen_name': 'encamarasevilla', 'name': 'escuela de negocios', 'id': '163586106'}]","['https://bit.ly/3C7QpyN', 'https://bit.ly/3HEyIIi']",[],0,0,1,['sevilla'],[],https://twitter.com/TheBridge_Tech/status/1498939760462630913,False,,0,,,,,,,,[],,,,
